gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season,player_efficiency,normalized_pts
22301133,2024-04-07,regular,1629130,Duncan Robinson,MIA,IND,MIA,12,0,0,4,0.0,0,4,0.0,0,0,,0,3,3,0,0,0,2,3,-7,0,2024,1,-1.7859990714027707
22301133,2024-04-07,regular,201567,Kevin Love,MIA,IND,MIA,7,2,1,4,0.25,0,1,0.0,0,0,,0,0,0,1,0,0,2,1,-7,0,2024,1,-1.2611729676537444
22301133,2024-04-07,regular,1629639,Tyler Herro,MIA,IND,MIA,31,21,6,12,0.5,3,7,0.42857142857142855,6,6,1.0,0,5,5,1,0,0,1,3,0,0,2024,26,0.0
22301133,2024-04-07,regular,1631107,Nikola Jovic,MIA,IND,MIA,24,18,6,10,0.6,2,5,0.4,4,4,1.0,0,2,2,0,0,0,0,2,14,0,2024,20,1.8188527722510592
22301133,2024-04-07,regular,1628997,Caleb Martin,MIA,IND,MIA,36,20,8,10,0.8,1,1,1.0,3,5,0.6,1,2,3,2,0,0,1,2,5,0,2024,24,1.7896116387055372
22301133,2024-04-07,regular,1626179,Terry Rozier,MIA,IND,MIA,22,4,2,7,0.2857142857142857,0,1,0.0,0,0,,0,0,0,4,2,0,0,2,-3,0,2024,10,-1.9383851565742587
22301133,2024-04-07,regular,1631170,Jaime Jaquez Jr.,MIA,IND,MIA,13,3,1,2,0.5,0,0,,1,1,1.0,1,2,3,1,0,0,0,2,0,0,2024,7,-1.3953344272114427
22301133,2024-04-07,regular,1629312,Haywood Highsmith,MIA,IND,MIA,19,0,0,1,0.0,0,1,0.0,0,0,,1,3,4,1,0,1,0,1,-13,0,2024,6,-1.1478638716668146
22301133,2024-04-07,regular,1628389,Bam Adebayo,MIA,IND,MIA,37,20,8,18,0.4444444444444444,1,4,0.25,3,4,0.75,3,9,12,3,0,1,1,5,7,0,2024,35,0.17391249182327587
22301133,2024-04-07,regular,202710,Jimmy Butler,MIA,IND,MIA,39,27,7,16,0.4375,1,3,0.3333333333333333,12,12,1.0,2,5,7,8,1,0,0,1,-6,0,2024,43,0.9128342654625701
22301134,2024-04-07,regular,201143,Al Horford,BOS,BOS,POR,21,7,3,6,0.5,1,4,0.25,0,0,,1,5,6,3,1,0,1,0,7,1,2024,16,-0.3307994242595464
22301134,2024-04-07,regular,1630214,Xavier Tillman,BOS,BOS,POR,17,9,4,7,0.5714285714285714,1,2,0.5,0,0,,0,5,5,1,1,2,0,0,6,1,2024,18,0.7946813149731089
22301134,2024-04-07,regular,1628401,Derrick White,BOS,BOS,POR,31,15,5,13,0.38461538461538464,3,10,0.3,2,2,1.0,0,1,1,9,1,0,2,1,2,1,2024,24,-0.022404291524336532
22301134,2024-04-07,regular,1630202,Payton Pritchard,BOS,BOS,POR,26,20,9,13,0.6923076923076923,2,4,0.5,0,0,,0,3,3,8,1,0,2,1,19,1,2024,30,1.3691576674188315
22301134,2024-04-07,regular,1630573,Sam Hauser,BOS,BOS,POR,27,10,4,6,0.6666666666666666,2,4,0.5,0,0,,0,2,2,3,1,0,0,3,10,1,2024,16,0.16916872264287722
22301134,2024-04-07,regular,1629052,Oshae Brissett,BOS,BOS,POR,9,6,3,5,0.6,0,1,0.0,0,0,,0,1,1,1,1,0,1,1,7,1,2024,8,0.6799998910322157
22301134,2024-04-07,regular,1629004,Svi Mykhailiuk,BOS,BOS,POR,12,5,2,4,0.5,1,2,0.5,0,0,,0,2,2,2,0,0,1,2,9,1,2024,8,0.2277936703434584
22301134,2024-04-07,regular,1630531,Jaden Springer,BOS,BOS,POR,1,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,3,1,2024,0,-0.9062235822696268
22301134,2024-04-07,regular,1627759,Jaylen Brown,BOS,BOS,POR,30,26,10,17,0.5882352941176471,3,5,0.6,3,3,1.0,0,4,4,2,1,1,2,2,6,1,2024,32,0.3869246747801342
22301134,2024-04-07,regular,201950,Jrue Holiday,BOS,BOS,POR,21,12,5,8,0.625,2,3,0.6666666666666666,0,0,,0,1,1,2,0,0,0,1,7,1,2024,15,-0.10046094562080415
22301134,2024-04-07,regular,204001,Kristaps Porzingis,BOS,BOS,POR,27,12,3,7,0.42857142857142855,1,3,0.3333333333333333,5,8,0.625,1,9,10,2,3,5,2,1,4,1,2024,30,-1.198401079362079
22301134,2024-04-07,regular,1628436,Luke Kornet,BOS,BOS,POR,19,2,1,1,1.0,0,0,,0,0,,3,2,5,1,0,0,0,0,5,1,2024,8,-0.7337533260692853
22301134,2024-04-07,regular,1631200,Kris Murray,POR,BOS,POR,26,10,4,9,0.4444444444444444,2,4,0.5,0,0,,4,3,7,2,1,0,2,1,-12,0,2024,18,0.7442286607976017
22301134,2024-04-07,regular,1630703,Scoot Henderson,POR,BOS,POR,36,15,3,13,0.23076923076923078,3,7,0.42857142857142855,6,6,1.0,0,1,1,8,2,0,5,2,-9,0,2024,21,0.1452834004144526
22301134,2024-04-07,regular,1641871,Duop Reath,POR,BOS,POR,16,0,0,5,0.0,0,3,0.0,0,0,,2,3,5,1,0,0,0,0,-4,0,2024,6,-1.4804841593575995
22301134,2024-04-07,regular,1641712,Rayan Rupert,POR,BOS,POR,33,9,3,8,0.375,3,6,0.5,0,0,,1,2,3,2,1,0,1,3,-24,0,2024,14,1.346994902379757
22301134,2024-04-07,regular,1629028,Deandre Ayton,POR,BOS,POR,35,22,11,23,0.4782608695652174,0,1,0.0,0,0,,7,7,14,2,2,1,0,1,-19,0,2024,41,0.6591949569104998
22301134,2024-04-07,regular,1631303,Justin Minaya,POR,BOS,POR,23,9,3,5,0.6,3,5,0.6,0,0,,1,1,2,2,0,1,0,2,3,0,2024,14,2.9908391484915153
22301134,2024-04-07,regular,1631133,Jabari Walker,POR,BOS,POR,34,14,5,16,0.3125,0,3,0.0,4,4,1.0,6,12,18,0,1,0,2,3,-9,0,2024,31,0.9719875289309103
22301134,2024-04-07,regular,1630625,Dalano Banton,POR,BOS,POR,37,28,11,23,0.4782608695652174,3,9,0.3333333333333333,3,3,1.0,1,2,3,9,1,0,4,0,-11,0,2024,37,1.8476680199606912
22301135,2024-04-07,regular,1629684,Grant Williams,CHA,CHA,OKC,38,19,7,10,0.7,2,2,1.0,3,4,0.75,1,2,3,5,2,1,2,3,-22,0,2024,28,1.2733462849371633
22301135,2024-04-07,regular,1630544,Tre Mann,CHA,CHA,OKC,33,18,7,7,1.0,3,3,1.0,1,1,1.0,1,4,5,6,4,2,5,2,-19,0,2024,30,1.4467134675815436
22301135,2024-04-07,regular,1628970,Miles Bridges,CHA,CHA,OKC,40,15,7,17,0.4117647058823529,1,7,0.14285714285714285,0,0,,1,8,9,3,1,1,1,1,5,0,2024,28,-0.8467865443366444
22301135,2024-04-07,regular,202722,Davis Bertans,CHA,CHA,OKC,24,12,4,9,0.4444444444444444,4,9,0.4444444444444444,0,0,,0,2,2,0,2,1,2,1,10,0,2024,15,1.0278427292606664
22301135,2024-04-07,regular,1630197,Aleksej Pokusevski,CHA,CHA,OKC,21,14,6,9,0.6666666666666666,2,4,0.5,0,0,,1,8,9,0,0,1,1,0,27,0,2024,23,2.090883688149932
22301135,2024-04-07,regular,1630208,Nick Richards,CHA,CHA,OKC,18,10,4,6,0.6666666666666666,0,0,,2,2,1.0,2,2,4,1,1,0,1,3,11,0,2024,15,0.054140348816302655
22301135,2024-04-07,regular,203995,Vasilije Micic,CHA,CHA,OKC,31,17,6,12,0.5,4,7,0.5714285714285714,1,2,0.5,0,1,1,10,1,0,4,2,-3,0,2024,25,1.6139538584472473
22301135,2024-04-07,regular,1641706,Brandon Miller,CHA,CHA,OKC,36,13,4,13,0.3076923076923077,1,8,0.125,4,5,0.8,1,2,3,4,1,3,2,2,-24,0,2024,22,-0.5897934257309295
22301135,2024-04-07,regular,1641717,Cason Wallace,OKC,CHA,OKC,24,10,4,6,0.6666666666666666,2,4,0.5,0,0,,3,1,4,3,2,0,0,3,-2,1,2024,19,0.6921157441816582
22301135,2024-04-07,regular,1631119,Jaylin Williams,OKC,CHA,OKC,16,6,2,6,0.3333333333333333,2,4,0.5,0,0,,1,1,2,3,0,0,0,1,-5,1,2024,11,0.6666666666666666
22301135,2024-04-07,regular,1630198,Isaiah Joe,OKC,CHA,OKC,21,10,4,6,0.6666666666666666,2,4,0.5,0,0,,0,1,1,3,1,0,0,0,-6,1,2024,15,0.3990381127939577
22301135,2024-04-07,regular,1629652,Luguentz Dort,OKC,CHA,OKC,34,12,4,10,0.4,3,5,0.6,1,2,0.5,1,2,3,2,1,1,3,0,-4,1,2024,16,0.1928640795240035
22301135,2024-04-07,regular,1630322,Lindy Waters III,OKC,CHA,OKC,15,10,4,5,0.8,2,3,0.6666666666666666,0,0,,0,0,0,0,1,0,0,1,10,1,2024,11,1.5999293057287567
22301135,2024-04-07,regular,1629026,Kenrich Williams,OKC,CHA,OKC,26,7,3,7,0.42857142857142855,1,3,0.3333333333333333,0,0,,0,1,1,2,0,0,3,5,-1,1,2024,7,0.6025066530193005
22301135,2024-04-07,regular,1631096,Chet Holmgren,OKC,CHA,OKC,31,20,6,12,0.5,3,6,0.5,5,7,0.7142857142857143,3,7,10,2,2,3,3,3,5,1,2024,34,0.521734500842368
22301135,2024-04-07,regular,1630598,Aaron Wiggins,OKC,CHA,OKC,36,26,11,20,0.55,2,6,0.3333333333333333,2,2,1.0,0,2,2,5,6,0,2,2,3,1,2024,37,3.5418647191072945
22301135,2024-04-07,regular,1630581,Josh Giddey,OKC,CHA,OKC,37,20,7,15,0.4666666666666667,1,1,1.0,5,6,0.8333333333333334,2,11,13,13,1,0,5,2,15,1,2024,42,1.3348816320870864
22301136,2024-04-07,regular,1631207,Dalen Terry,CHI,ORL,CHI,15,2,1,4,0.25,0,2,0.0,0,0,,0,2,2,0,1,0,1,2,-2,0,2024,4,-0.31613567609956167
22301136,2024-04-07,regular,1629632,Coby White,CHI,ORL,CHI,38,11,4,11,0.36363636363636365,1,5,0.2,2,2,1.0,0,2,2,6,0,0,3,3,-18,0,2024,16,-1.0898883322376773
22301136,2024-04-07,regular,1641931,Onuralp Bitim,CHI,ORL,CHI,11,4,2,4,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,-5,0,2024,4,0.12089574885816329
22301136,2024-04-07,regular,202696,Nikola Vucevic,CHI,ORL,CHI,31,8,1,9,0.1111111111111111,0,4,0.0,6,7,0.8571428571428571,1,4,5,2,0,0,2,2,-14,0,2024,13,-1.5701397726242705
22301136,2024-04-07,regular,1630929,Henri Drell,CHI,ORL,CHI,1,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,-1,0,2024,0,-0.6437263095787181
22301136,2024-04-07,regular,1628470,Torrey Craig,CHI,ORL,CHI,19,0,0,2,0.0,0,2,0.0,0,0,,1,0,1,1,1,0,1,0,-7,0,2024,2,-1.3648547569738572
22301136,2024-04-07,regular,1641847,Andrew Funk,CHI,ORL,CHI,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-1,0,2024,0,
22301136,2024-04-07,regular,1641766,Adama Sanogo,CHI,ORL,CHI,1,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,-1,0,2024,1,-0.5494422557947561
22301136,2024-04-07,regular,201942,DeMar DeRozan,CHI,ORL,CHI,40,30,13,22,0.5909090909090909,0,0,,4,7,0.5714285714285714,0,3,3,5,0,0,7,1,-12,0,2024,31,0.8407419282599752
22301136,2024-04-07,regular,203083,Andre Drummond,CHI,ORL,CHI,25,14,7,9,0.7777777777777778,0,0,,0,0,,4,6,10,0,2,0,0,2,4,0,2024,26,1.1581645451839824
22301136,2024-04-07,regular,1630245,Ayo Dosunmu,CHI,ORL,CHI,36,14,4,7,0.5714285714285714,3,3,1.0,3,4,0.75,1,4,5,4,2,2,5,3,-7,0,2024,22,0.24258538706131624
22301136,2024-04-07,regular,1629750,Javonte Green,CHI,ORL,CHI,22,15,6,7,0.8571428571428571,2,3,0.6666666666666666,1,2,0.5,1,7,8,1,1,3,1,3,-11,0,2024,27,0.42769946138415077
22301136,2024-04-07,regular,1629021,Moritz Wagner,ORL,ORL,CHI,15,8,3,11,0.2727272727272727,0,3,0.0,2,2,1.0,1,3,4,0,2,0,0,1,1,1,2024,14,-0.5144867354368975
22301136,2024-04-07,regular,1631094,Paolo Banchero,ORL,ORL,CHI,36,24,8,17,0.47058823529411764,1,5,0.2,7,8,0.875,0,6,6,5,0,0,2,5,24,1,2024,33,0.20001535419649757
22301136,2024-04-07,regular,1630591,Jalen Suggs,ORL,ORL,CHI,29,19,7,13,0.5384615384615384,3,6,0.5,2,2,1.0,1,2,3,5,2,1,1,0,12,1,2024,29,1.087913492275749
22301136,2024-04-07,regular,1630532,Franz Wagner,ORL,ORL,CHI,20,16,5,10,0.5,1,4,0.25,5,5,1.0,2,2,4,3,1,0,0,1,15,1,2024,24,-0.5473525165889275
22301136,2024-04-07,regular,1628371,Jonathan Isaac,ORL,ORL,CHI,5,0,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,-5,1,2024,2,-1.5177363688972356
22301136,2024-04-07,regular,1641724,Jett Howard,ORL,ORL,CHI,1,3,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,1,1,2024,4,0.7142685651862968
22301136,2024-04-07,regular,1630175,Cole Anthony,ORL,ORL,CHI,16,6,2,8,0.25,0,2,0.0,2,2,1.0,0,2,2,0,0,1,2,0,-11,1,2024,7,-0.8751981152306242
22301136,2024-04-07,regular,1629048,Goga Bitadze,ORL,ORL,CHI,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1,2024,0,-1.0989137244810052
22301136,2024-04-07,regular,1629678,Admiral Schofield,ORL,ORL,CHI,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1,2024,0,-0.6057840276132541
22301136,2024-04-07,regular,1641710,Anthony Black,ORL,ORL,CHI,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,1,1,2024,-1,-0.9942317696202988
22301136,2024-04-07,regular,1629643,Chuma Okeke,ORL,ORL,CHI,1,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,1,1,2024,0,-0.6125475061891714
22301136,2024-04-07,regular,203914,Gary Harris,ORL,ORL,CHI,33,0,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,3,0,0,0,29,1,2024,5,-1.5708293300201481
22301136,2024-04-07,regular,1628976,Wendell Carter Jr.,ORL,ORL,CHI,34,11,5,11,0.45454545454545453,1,6,0.16666666666666666,0,0,,2,6,8,3,2,1,0,5,7,1,2024,25,0.0069840032891870935
22301136,2024-04-07,regular,1628365,Markelle Fultz,ORL,ORL,CHI,23,17,8,12,0.6666666666666666,1,1,1.0,0,0,,3,3,6,2,0,1,0,2,-5,1,2024,26,1.8938750606596209
22301136,2024-04-07,regular,204060,Joe Ingles,ORL,ORL,CHI,21,9,3,4,0.75,3,4,0.75,0,0,,0,3,3,5,2,0,4,2,3,1,2024,15,1.1523810074994176
22301137,2024-04-07,regular,1642013,Malik Williams,TOR,TOR,WAS,5,0,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,-1,1,2024,2,-0.7979249985750353
22301137,2024-04-07,regular,1629667,Jalen McDaniels,TOR,TOR,WAS,4,0,0,3,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,-10,1,2024,1,-0.8640677866084102
22301137,2024-04-07,regular,1631241,Javon Freeman-Liberty,TOR,TOR,WAS,9,0,0,5,0.0,0,1,0.0,0,0,,1,3,4,0,0,0,0,1,-12,1,2024,4,-1.1522867885882158
22301137,2024-04-07,regular,1629628,RJ Barrett,TOR,TOR,WAS,36,22,9,19,0.47368421052631576,0,3,0.0,4,6,0.6666666666666666,2,6,8,7,0,1,6,3,-4,1,2024,32,0.2932239478608956
22301137,2024-04-07,regular,202066,Garrett Temple,TOR,TOR,WAS,9,5,2,3,0.6666666666666666,1,1,1.0,0,0,,2,0,2,1,0,1,1,3,-4,1,2024,8,0.5031660278251995
22301137,2024-04-07,regular,1630534,Ochai Agbaji,TOR,TOR,WAS,28,9,3,7,0.42857142857142855,0,3,0.0,3,6,0.5,0,3,3,1,1,1,0,3,17,1,2024,15,0.6511973364614546
22301137,2024-04-07,regular,1628971,Bruce Brown,TOR,TOR,WAS,20,9,4,7,0.5714285714285714,0,2,0.0,1,2,0.5,0,2,2,1,1,0,0,3,-7,1,2024,13,-0.3464510088300618
22301137,2024-04-07,regular,1641711,Gradey Dick,TOR,TOR,WAS,24,13,5,9,0.5555555555555556,3,5,0.6,0,0,,0,4,4,0,0,0,0,2,4,1,2024,17,0.6756731454372271
22301137,2024-04-07,regular,203482,Kelly Olynyk,TOR,TOR,WAS,35,21,8,12,0.6666666666666666,2,5,0.4,3,4,0.75,2,7,9,5,3,1,2,4,17,1,2024,37,1.985400252998195
22301137,2024-04-07,regular,1630193,Immanuel Quickley,TOR,TOR,WAS,36,31,9,15,0.6,3,7,0.42857142857142855,10,10,1.0,0,7,7,13,1,0,4,5,22,1,2024,48,2.09710673653823
22301137,2024-04-07,regular,1629018,Gary Trent Jr.,TOR,TOR,WAS,35,20,9,16,0.5625,2,4,0.5,0,0,,0,7,7,5,3,0,0,0,18,1,2024,35,0.8529851710158352
22301137,2024-04-07,regular,1641774,Tristan Vukcevic,WAS,TOR,WAS,23,11,4,10,0.4,1,5,0.2,2,2,1.0,3,6,9,4,0,3,2,4,5,0,2024,25,0.3306500356330541
22301137,2024-04-07,regular,1630551,Justin Champagnie,WAS,TOR,WAS,14,2,1,3,0.3333333333333333,0,2,0.0,0,0,,1,0,1,0,1,1,1,0,-8,0,2024,4,-0.7008713455979882
22301137,2024-04-07,regular,1631098,Johnny Davis,WAS,TOR,WAS,6,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,-16,0,2024,1,-0.8993083656372904
22301137,2024-04-07,regular,1631262,Jules Bernard,WAS,TOR,WAS,4,0,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,-1,0,2024,1,-0.7843788464592829
22301137,2024-04-07,regular,1631116,Patrick Baldwin Jr.,WAS,TOR,WAS,33,16,5,10,0.5,3,7,0.42857142857142855,3,4,0.75,1,10,11,1,2,2,0,5,10,0,2024,32,2.1722720765858257
22301137,2024-04-07,regular,1630215,Jared Butler,WAS,TOR,WAS,17,7,3,4,0.75,1,1,1.0,0,0,,0,3,3,2,0,1,2,3,-10,0,2024,11,0.13626699873143594
22301137,2024-04-07,regular,1630557,Corey Kispert,WAS,TOR,WAS,40,21,7,13,0.5384615384615384,5,7,0.7142857142857143,2,4,0.5,0,3,3,3,0,0,3,4,-7,0,2024,24,1.2657807396181808
22301137,2024-04-07,regular,1630647,Eugene Omoruyi,WAS,TOR,WAS,21,4,1,6,0.16666666666666666,0,2,0.0,2,3,0.6666666666666666,1,0,1,2,2,0,0,1,-14,0,2024,9,-0.16353125323923473
22301137,2024-04-07,regular,1630166,Deni Avdija,WAS,TOR,WAS,41,32,11,19,0.5789473684210527,2,6,0.3333333333333333,8,12,0.6666666666666666,1,9,10,5,2,3,4,3,1,0,2024,48,2.4903205666592108
22301137,2024-04-07,regular,1629673,Jordan Poole,WAS,TOR,WAS,40,29,10,23,0.43478260869565216,4,10,0.4,5,5,1.0,1,3,4,12,2,0,3,2,0,0,2024,44,1.3821046458551685
22301138,2024-04-07,regular,1630700,Dyson Daniels,NOP,PHX,NOP,28,10,4,8,0.5,1,3,0.3333333333333333,1,2,0.5,1,5,6,2,1,1,0,2,-6,1,2024,20,1.037794377568405
22301138,2024-04-07,regular,202685,Jonas Valanciunas,NOP,PHX,NOP,4,2,1,3,0.3333333333333333,0,2,0.0,0,0,,1,1,2,0,0,0,1,0,-5,1,2024,3,-1.623548580202405
22301138,2024-04-07,regular,1630526,Jeremiah Robinson-Earl,NOP,PHX,NOP,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,2024,0,-0.8934673026102806
22301138,2024-04-07,regular,1626204,Larry Nance Jr.,NOP,PHX,NOP,32,9,3,6,0.5,0,2,0.0,3,3,1.0,0,8,8,7,3,1,1,4,17,1,2024,27,0.7634785848367421
22301138,2024-04-07,regular,1630529,Herbert Jones,NOP,PHX,NOP,34,4,0,2,0.0,0,2,0.0,4,4,1.0,0,5,5,3,1,0,3,4,13,1,2024,10,-1.4027540536936363
22301138,2024-04-07,regular,1630530,Trey Murphy III,NOP,PHX,NOP,39,13,4,13,0.3076923076923077,3,10,0.3,2,2,1.0,1,3,4,2,1,0,0,2,0,1,2024,20,-0.24415926398236912
22301138,2024-04-07,regular,1629627,Zion Williamson,NOP,PHX,NOP,40,29,11,21,0.5238095238095238,0,0,,7,8,0.875,3,7,10,7,1,5,4,2,7,1,2024,48,0.7878229736667678
22301138,2024-04-07,regular,1630631,Jose Alvarado,NOP,PHX,NOP,22,15,5,10,0.5,5,8,0.625,0,0,,2,1,3,0,1,0,0,1,-5,1,2024,19,1.9755580471170053
22301138,2024-04-07,regular,203468,CJ McCollum,NOP,PHX,NOP,42,31,12,22,0.5454545454545454,7,12,0.5833333333333334,0,0,,0,4,4,5,0,0,3,2,19,1,2024,37,1.4716161778240042
22301138,2024-04-07,regular,201142,Kevin Durant,PHX,PHX,NOP,38,23,8,22,0.36363636363636365,3,8,0.375,4,4,1.0,0,4,4,6,0,0,0,1,-12,0,2024,33,-0.5505704690394239
22301138,2024-04-07,regular,1626164,Devin Booker,PHX,PHX,NOP,39,25,9,16,0.5625,0,6,0.0,7,8,0.875,0,3,3,7,1,0,4,3,-6,0,2024,32,-0.20282287678107894
22301138,2024-04-07,regular,203994,Jusuf Nurkic,PHX,PHX,NOP,31,6,2,7,0.2857142857142857,0,0,,2,2,1.0,2,8,10,6,3,1,3,5,2,0,2024,23,-0.8084049111547742
22301138,2024-04-07,regular,1629234,Drew Eubanks,PHX,PHX,NOP,17,0,0,3,0.0,0,0,,0,0,,4,5,9,2,0,1,1,3,-10,0,2024,11,-1.3204498286366995
22301138,2024-04-07,regular,1629626,Bol Bol,PHX,PHX,NOP,7,2,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,-8,0,2024,4,-0.5788231295343566
22301138,2024-04-07,regular,201569,Eric Gordon,PHX,PHX,NOP,18,5,2,5,0.4,1,4,0.25,0,0,,0,0,0,2,0,0,0,0,6,0,2024,7,-0.8688256588644427
22301138,2024-04-07,regular,1628960,Grayson Allen,PHX,PHX,NOP,37,11,4,11,0.36363636363636365,3,10,0.3,0,0,,0,5,5,1,2,2,3,2,-4,0,2024,18,-0.35405839721954013
22301138,2024-04-07,regular,1626220,Royce O'Neale,PHX,PHX,NOP,14,0,0,2,0.0,0,2,0.0,0,0,,1,1,2,1,1,2,1,0,1,0,2024,5,-1.4449793870696952
22301138,2024-04-07,regular,203078,Bradley Beal,PHX,PHX,NOP,39,33,13,19,0.6842105263157895,7,8,0.875,0,0,,2,1,3,5,0,2,3,3,-9,0,2024,40,1.705870875238383
22301139,2024-04-07,regular,201572,Brook Lopez,MIL,MIL,NYK,29,13,4,8,0.5,2,6,0.3333333333333333,3,4,0.75,1,4,5,1,0,3,3,2,-9,0,2024,19,0.07756794186138634
22301139,2024-04-07,regular,1626192,Pat Connaughton,MIL,MIL,NYK,31,5,1,5,0.2,1,4,0.25,2,2,1.0,0,1,1,2,0,0,0,3,-11,0,2024,8,-0.1761939147946987
22301139,2024-04-07,regular,1627736,Malik Beasley,MIL,MIL,NYK,23,9,3,6,0.5,3,6,0.5,0,0,,0,1,1,3,0,0,0,5,-10,0,2024,13,-0.3482593851488334
22301139,2024-04-07,regular,1626171,Bobby Portis,MIL,MIL,NYK,29,24,10,15,0.6666666666666666,4,6,0.6666666666666666,0,0,,1,4,5,2,0,0,0,0,-11,0,2024,31,1.4885106260719099
22301139,2024-04-07,regular,1641748,Andre Jackson Jr.,MIL,MIL,NYK,4,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,-5,0,2024,0,-0.7246402903649116
22301139,2024-04-07,regular,203114,Khris Middleton,MIL,MIL,NYK,13,5,2,4,0.5,1,1,1.0,0,0,,2,2,4,2,0,0,2,0,4,0,2024,9,-1.64685395398711
22301139,2024-04-07,regular,1631102,TyTy Washington Jr.,MIL,MIL,NYK,1,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,-3,0,2024,0,-0.6349222672731101
22301139,2024-04-07,regular,203109,Jae Crowder,MIL,MIL,NYK,15,0,0,1,0.0,0,0,,0,0,,1,1,2,3,0,0,1,0,1,0,2024,4,-1.3421777812439712
22301139,2024-04-07,regular,1641753,Chris Livingston,MIL,MIL,NYK,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-3,0,2024,0,-0.612163059212915
22301139,2024-04-07,regular,1631260,AJ Green,MIL,MIL,NYK,13,2,1,3,0.3333333333333333,0,2,0.0,0,0,,0,0,0,0,1,0,0,1,1,0,2024,3,-0.5031198687752317
22301139,2024-04-07,regular,1631157,Ryan Rollins,MIL,MIL,NYK,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-3,0,2024,0,-1.189986257254251
22301139,2024-04-07,regular,203648,Thanasis Antetokounmpo,MIL,MIL,NYK,1,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,-3,0,2024,1,-0.6290101771215176
22301139,2024-04-07,regular,203507,Giannis Antetokounmpo,MIL,MIL,NYK,39,28,10,20,0.5,0,1,0.0,8,11,0.7272727272727273,3,12,15,8,1,2,4,2,-5,0,2024,50,-0.2673766564325995
22301139,2024-04-07,regular,203081,Damian Lillard,MIL,MIL,NYK,39,23,4,11,0.36363636363636365,1,7,0.14285714285714285,14,15,0.9333333333333333,0,4,4,6,1,2,4,2,-8,0,2024,32,-0.1594469303386817
22301139,2024-04-07,regular,1629011,Mitchell Robinson,NYK,MIL,NYK,19,1,0,2,0.0,0,0,,1,2,0.5,3,3,6,0,0,3,0,4,6,1,2024,10,-1.2133738798314346
22301139,2024-04-07,regular,1630540,Miles McBride,NYK,MIL,NYK,18,8,3,6,0.5,2,4,0.5,0,0,,1,1,2,1,3,0,0,1,1,1,2024,14,-0.0349141093081636
22301139,2024-04-07,regular,1628404,Josh Hart,NYK,MIL,NYK,37,7,2,9,0.2222222222222222,1,2,0.5,2,2,1.0,2,7,9,9,0,0,0,2,8,1,2024,25,-0.4041644958670987
22301139,2024-04-07,regular,202711,Bojan Bogdanovic,NYK,MIL,NYK,17,15,6,9,0.6666666666666666,1,1,1.0,2,2,1.0,0,1,1,1,0,0,0,1,5,1,2024,17,-0.02768654137927669
22301139,2024-04-07,regular,1630173,Precious Achiuwa,NYK,MIL,NYK,5,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,5,1,2024,0,-1.3658448355718378
22301139,2024-04-07,regular,1628384,OG Anunoby,NYK,MIL,NYK,38,4,2,10,0.2,0,5,0.0,0,0,,2,1,3,2,4,2,1,4,7,1,2024,14,-1.6605938497167152
22301139,2024-04-07,regular,1628392,Isaiah Hartenstein,NYK,MIL,NYK,29,18,8,9,0.8888888888888888,0,0,,2,3,0.6666666666666666,3,7,10,1,1,0,2,2,7,1,2024,28,2.2671140358644486
22301139,2024-04-07,regular,1628973,Jalen Brunson,NYK,MIL,NYK,39,43,16,32,0.5,2,6,0.3333333333333333,9,11,0.8181818181818182,1,5,6,8,0,0,1,4,11,1,2024,56,1.4105498684387063
