gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season,home_game,normalized_pts,win_encoded
22300520,2024-01-10,regular,1610612754,IND,IND,WAS,48.0,112.0,41.0,92.0,0.44565217391304346,8.0,25.0,0.32,22.0,24.0,0.9166666666666666,14.0,40.0,54.0,31.0,14.0,7.0,6.0,22.0,8.0,1.0,2024,1,-0.830199836428082,1
22300520,2024-01-10,regular,1610612764,WAS,IND,WAS,48.0,104.0,38.0,88.0,0.4318181818181818,7.0,31.0,0.22580645161290322,21.0,30.0,0.7,13.0,33.0,46.0,24.0,14.0,8.0,8.0,23.0,-8.0,0.0,2024,0,-0.9251270189598552,0
22300521,2024-01-10,regular,1610612737,ATL,ATL,PHI,53.0,139.0,48.0,102.0,0.47058823529411764,12.0,34.0,0.35294117647058826,31.0,42.0,0.7380952380952381,16.0,39.0,55.0,32.0,13.0,6.0,8.0,21.0,7.0,1.0,2024,1,1.6434465304006665,1
22300521,2024-01-10,regular,1610612755,PHI,ATL,PHI,53.0,132.0,46.0,102.0,0.45098039215686275,12.0,34.0,0.35294117647058826,28.0,33.0,0.8484848484848485,13.0,38.0,51.0,26.0,11.0,8.0,9.0,28.0,-7.0,0.0,2024,0,1.2676149070961198,0
22300522,2024-01-10,regular,1610612748,MIA,MIA,OKC,48.0,120.0,41.0,89.0,0.4606741573033708,15.0,36.0,0.4166666666666667,23.0,28.0,0.8214285714285714,8.0,30.0,38.0,25.0,10.0,8.0,3.0,13.0,-8.0,0.0,2024,1,0.8719745294937064,0
22300522,2024-01-10,regular,1610612760,OKC,MIA,OKC,48.0,128.0,51.0,86.0,0.5930232558139535,14.0,33.0,0.42424242424242425,12.0,16.0,0.75,4.0,38.0,42.0,36.0,13.0,4.0,4.0,19.0,8.0,1.0,2024,0,0.6644586217652733,1
22300523,2024-01-10,regular,1610612741,CHI,CHI,HOU,53.0,124.0,42.0,95.0,0.4421052631578947,19.0,47.0,0.40425531914893614,21.0,25.0,0.84,8.0,38.0,46.0,31.0,14.0,9.0,4.0,19.0,5.0,1.0,2024,1,1.0315281098848197,1
22300523,2024-01-10,regular,1610612745,HOU,CHI,HOU,53.0,119.0,48.0,101.0,0.4752475247524752,11.0,45.0,0.24444444444444444,12.0,20.0,0.6,9.0,41.0,50.0,29.0,14.0,9.0,4.0,18.0,-5.0,0.0,2024,0,0.3710603556647454,0
22300524,2024-01-10,regular,1610612743,DEN,UTA,DEN,48.0,111.0,37.0,81.0,0.4567901234567901,13.0,33.0,0.3939393939393939,24.0,28.0,0.8571428571428571,8.0,26.0,34.0,26.0,16.0,11.0,4.0,23.0,-13.0,0.0,2024,0,-0.3118362565885859,0
22300524,2024-01-10,regular,1610612762,UTA,UTA,DEN,48.0,124.0,46.0,83.0,0.5542168674698795,13.0,33.0,0.3939393939393939,19.0,23.0,0.8260869565217391,7.0,33.0,40.0,34.0,17.0,12.0,8.0,19.0,13.0,1.0,2024,1,0.6528240261070859,1
22300525,2024-01-10,regular,1610612744,GSW,GSW,NOP,48.0,105.0,39.0,89.0,0.43820224719101125,12.0,39.0,0.3076923076923077,15.0,18.0,0.8333333333333334,14.0,29.0,43.0,24.0,17.0,4.0,4.0,19.0,-36.0,0.0,2024,1,-1.0454543110696315,0
22300525,2024-01-10,regular,1610612740,NOP,GSW,NOP,48.0,141.0,54.0,94.0,0.574468085106383,19.0,40.0,0.475,14.0,19.0,0.7368421052631579,13.0,34.0,47.0,37.0,11.0,11.0,7.0,19.0,36.0,1.0,2024,0,1.9637754959454632,1
22300526,2024-01-10,regular,1610612746,LAC,LAC,TOR,48.0,126.0,49.0,93.0,0.5268817204301075,15.0,34.0,0.4411764705882353,13.0,13.0,1.0,11.0,25.0,36.0,34.0,7.0,6.0,5.0,17.0,6.0,1.0,2024,1,0.8015301027699641,1
22300526,2024-01-10,regular,1610612761,TOR,LAC,TOR,48.0,120.0,46.0,84.0,0.5476190476190477,12.0,30.0,0.4,16.0,18.0,0.8888888888888888,7.0,30.0,37.0,31.0,15.0,4.0,2.0,17.0,-6.0,0.0,2024,0,0.602437286994429,0
22300527,2024-01-11,regular,1610612751,BKN,CLE,BKN,48.0,102.0,37.0,82.0,0.45121951219512196,8.0,27.0,0.2962962962962963,20.0,28.0,0.7142857142857143,9.0,32.0,41.0,18.0,17.0,5.0,4.0,29.0,-9.0,0.0,2024,0,-0.607336836343016,0
22300527,2024-01-11,regular,1610612739,CLE,CLE,BKN,48.0,111.0,32.0,82.0,0.3902439024390244,13.0,44.0,0.29545454545454547,34.0,43.0,0.7906976744186046,12.0,35.0,47.0,16.0,11.0,11.0,6.0,24.0,9.0,1.0,2024,1,-0.14987952637420401,1
22300528,2024-01-11,regular,1610612738,BOS,MIL,BOS,48.0,102.0,34.0,91.0,0.37362637362637363,9.0,35.0,0.2571428571428571,25.0,30.0,0.8333333333333334,6.0,25.0,31.0,22.0,6.0,5.0,5.0,13.0,-33.0,0.0,2024,0,-1.5033080785194135,0
22300528,2024-01-11,regular,1610612749,MIL,MIL,BOS,48.0,135.0,52.0,92.0,0.5652173913043478,18.0,42.0,0.42857142857142855,13.0,16.0,0.8125,12.0,42.0,54.0,34.0,11.0,3.0,6.0,22.0,33.0,1.0,2024,1,1.1985067184099074,1
22300529,2024-01-11,regular,1610612760,OKC,OKC,POR,48.0,139.0,53.0,93.0,0.5698924731182796,14.0,35.0,0.4,19.0,22.0,0.8636363636363636,8.0,51.0,59.0,41.0,13.0,6.0,8.0,10.0,62.0,1.0,2024,1,1.5879434859136183,1
22300529,2024-01-11,regular,1610612757,POR,OKC,POR,48.0,77.0,28.0,101.0,0.27722772277227725,11.0,49.0,0.22448979591836735,10.0,16.0,0.625,13.0,29.0,42.0,16.0,10.0,8.0,8.0,19.0,-62.0,0.0,2024,0,-2.2715564504701975,0
22300530,2024-01-11,regular,1610612742,DAL,DAL,NYK,48.0,128.0,44.0,88.0,0.5,17.0,41.0,0.4146341463414634,23.0,30.0,0.7666666666666667,11.0,27.0,38.0,27.0,10.0,6.0,2.0,19.0,4.0,1.0,2024,1,0.7108971962636753,1
22300530,2024-01-11,regular,1610612752,NYK,DAL,NYK,48.0,124.0,44.0,89.0,0.4943820224719101,14.0,42.0,0.3333333333333333,22.0,28.0,0.7857142857142857,13.0,32.0,45.0,27.0,16.0,7.0,2.0,25.0,-4.0,0.0,2024,0,0.9171337877686484,0
22300531,2024-01-11,regular,1610612747,LAL,LAL,PHX,48.0,109.0,40.0,80.0,0.5,13.0,34.0,0.38235294117647056,16.0,25.0,0.64,7.0,30.0,37.0,33.0,18.0,8.0,4.0,19.0,-18.0,0.0,2024,1,-0.7211090743891625,0
22300531,2024-01-11,regular,1610612756,PHX,LAL,PHX,48.0,127.0,46.0,93.0,0.4946236559139785,14.0,39.0,0.358974358974359,21.0,23.0,0.9130434782608695,13.0,33.0,46.0,23.0,13.0,12.0,3.0,16.0,18.0,1.0,2024,0,1.0170778332563024,1
22300532,2024-01-12,regular,1610612755,PHI,PHI,SAC,48.0,112.0,40.0,93.0,0.43010752688172044,15.0,35.0,0.42857142857142855,17.0,18.0,0.9444444444444444,14.0,32.0,46.0,23.0,14.0,11.0,9.0,19.0,19.0,1.0,2024,1,-0.17959330870825405,1
22300532,2024-01-12,regular,1610612758,SAC,PHI,SAC,48.0,93.0,32.0,95.0,0.3368421052631579,8.0,38.0,0.21052631578947367,21.0,26.0,0.8076923076923077,23.0,31.0,54.0,20.0,17.0,6.0,4.0,18.0,-19.0,0.0,2024,0,-1.8098939190718684,0
22300533,2024-01-12,regular,1610612737,ATL,ATL,IND,48.0,108.0,40.0,89.0,0.449438202247191,11.0,30.0,0.36666666666666664,17.0,23.0,0.7391304347826086,12.0,16.0,28.0,25.0,15.0,14.0,2.0,13.0,-18.0,0.0,2024,1,-0.8178968472017281,0
22300533,2024-01-12,regular,1610612754,IND,ATL,IND,48.0,126.0,53.0,79.0,0.6708860759493671,11.0,18.0,0.6111111111111112,9.0,12.0,0.75,10.0,35.0,45.0,41.0,27.0,12.0,9.0,21.0,18.0,1.0,2024,0,0.1990327901587839,1
22300534,2024-01-12,regular,1610612765,DET,DET,HOU,48.0,110.0,44.0,88.0,0.5,12.0,35.0,0.34285714285714286,10.0,16.0,0.625,11.0,35.0,46.0,32.0,15.0,6.0,9.0,21.0,-2.0,0.0,2024,1,0.011259090459460126,0
22300534,2024-01-12,regular,1610612745,HOU,DET,HOU,48.0,112.0,41.0,90.0,0.45555555555555555,8.0,30.0,0.26666666666666666,22.0,25.0,0.88,10.0,31.0,41.0,21.0,9.0,8.0,5.0,16.0,2.0,1.0,2024,0,-0.1850457648354212,1
22300535,2024-01-12,regular,1610612748,MIA,MIA,ORL,48.0,99.0,37.0,83.0,0.4457831325301205,8.0,26.0,0.3076923076923077,17.0,20.0,0.85,12.0,29.0,41.0,23.0,17.0,6.0,1.0,17.0,3.0,1.0,2024,1,-0.9767791604424705,1
22300535,2024-01-12,regular,1610612753,ORL,MIA,ORL,48.0,96.0,36.0,82.0,0.43902439024390244,12.0,40.0,0.3,12.0,20.0,0.6,10.0,28.0,38.0,26.0,13.0,10.0,8.0,20.0,-3.0,0.0,2024,0,-1.2915192978231245,0
22300536,2024-01-12,regular,1610612741,CHI,CHI,GSW,48.0,131.0,50.0,86.0,0.5813953488372093,18.0,40.0,0.45,13.0,16.0,0.8125,6.0,30.0,36.0,31.0,12.0,1.0,3.0,21.0,-9.0,0.0,2024,1,1.645433503217081,0
22300536,2024-01-12,regular,1610612744,GSW,CHI,GSW,48.0,140.0,49.0,94.0,0.5212765957446809,20.0,47.0,0.425531914893617,22.0,30.0,0.7333333333333333,13.0,31.0,44.0,39.0,5.0,7.0,4.0,16.0,9.0,1.0,2024,0,1.8860560882134556,1
22300537,2024-01-12,regular,1610612746,LAC,MEM,LAC,48.0,128.0,49.0,89.0,0.550561797752809,15.0,31.0,0.4838709677419355,15.0,20.0,0.75,11.0,32.0,43.0,22.0,12.0,9.0,7.0,16.0,9.0,1.0,2024,0,0.9559965385564202,1
22300537,2024-01-12,regular,1610612763,MEM,MEM,LAC,48.0,119.0,41.0,95.0,0.43157894736842106,18.0,44.0,0.4090909090909091,19.0,27.0,0.7037037037037037,17.0,29.0,46.0,30.0,9.0,5.0,4.0,21.0,-9.0,0.0,2024,1,1.336038314571033,0
22300538,2024-01-12,regular,1610612750,MIN,MIN,POR,48.0,116.0,44.0,80.0,0.55,11.0,31.0,0.3548387096774194,17.0,24.0,0.7083333333333334,8.0,37.0,45.0,35.0,16.0,14.0,5.0,23.0,23.0,1.0,2024,1,0.3289754106763514,1
22300538,2024-01-12,regular,1610612757,POR,MIN,POR,48.0,93.0,30.0,77.0,0.38961038961038963,10.0,28.0,0.35714285714285715,23.0,34.0,0.6764705882352942,10.0,28.0,38.0,18.0,20.0,8.0,5.0,19.0,-23.0,0.0,2024,0,-1.0338977864266345,0
22300539,2024-01-12,regular,1610612743,DEN,DEN,NOP,48.0,125.0,50.0,90.0,0.5555555555555556,14.0,33.0,0.42424242424242425,11.0,15.0,0.7333333333333333,10.0,38.0,48.0,30.0,17.0,5.0,4.0,18.0,12.0,1.0,2024,1,0.8210372325370348,1
22300539,2024-01-12,regular,1610612740,NOP,DEN,NOP,48.0,113.0,42.0,89.0,0.47191011235955055,13.0,33.0,0.3939393939393939,16.0,22.0,0.7272727272727273,8.0,27.0,35.0,30.0,9.0,9.0,3.0,10.0,-12.0,0.0,2024,0,-0.13854583608172416,0
22300540,2024-01-12,regular,1610612761,TOR,UTA,TOR,48.0,113.0,35.0,81.0,0.43209876543209874,17.0,34.0,0.5,26.0,37.0,0.7027027027027027,8.0,23.0,31.0,25.0,13.0,5.0,8.0,21.0,-32.0,0.0,2024,0,0.05092372601388278,0
22300540,2024-01-12,regular,1610612762,UTA,UTA,TOR,48.0,145.0,52.0,93.0,0.5591397849462365,21.0,43.0,0.4883720930232558,20.0,26.0,0.7692307692307693,14.0,42.0,56.0,34.0,14.0,7.0,8.0,23.0,32.0,1.0,2024,1,2.296337144464398,1
22300541,2024-01-12,regular,1610612766,CHA,SAS,CHA,48.0,99.0,32.0,89.0,0.3595505617977528,10.0,34.0,0.29411764705882354,25.0,28.0,0.8928571428571429,16.0,28.0,44.0,22.0,20.0,11.0,3.0,24.0,-36.0,0.0,2024,0,-0.6256592676827015,0
22300541,2024-01-12,regular,1610612759,SAS,SAS,CHA,48.0,135.0,45.0,87.0,0.5172413793103449,18.0,38.0,0.47368421052631576,27.0,34.0,0.7941176470588235,7.0,38.0,45.0,31.0,15.0,9.0,7.0,20.0,36.0,1.0,2024,1,1.885305773268018,1
22300542,2024-01-13,regular,1610612738,BOS,BOS,HOU,48.0,145.0,51.0,95.0,0.5368421052631579,24.0,47.0,0.5106382978723404,19.0,25.0,0.76,10.0,40.0,50.0,26.0,12.0,7.0,8.0,21.0,32.0,1.0,2024,1,1.9771018261814735,1
22300542,2024-01-13,regular,1610612745,HOU,BOS,HOU,48.0,113.0,40.0,99.0,0.40404040404040403,7.0,30.0,0.23333333333333334,26.0,30.0,0.8666666666666667,15.0,35.0,50.0,20.0,13.0,10.0,3.0,18.0,-32.0,0.0,2024,0,-0.1056020333353974,0
22300543,2024-01-13,regular,1610612737,ATL,ATL,WAS,48.0,99.0,32.0,93.0,0.34408602150537637,11.0,40.0,0.275,24.0,33.0,0.7272727272727273,16.0,34.0,50.0,21.0,16.0,9.0,7.0,20.0,-28.0,0.0,2024,1,-1.5324804084411328,0
22300543,2024-01-13,regular,1610612764,WAS,ATL,WAS,48.0,127.0,47.0,97.0,0.4845360824742268,12.0,32.0,0.375,21.0,26.0,0.8076923076923077,12.0,42.0,54.0,32.0,12.0,10.0,9.0,22.0,28.0,1.0,2024,0,1.258589573979176,1
22300544,2024-01-13,regular,1610612763,MEM,MEM,NYK,48.0,94.0,36.0,87.0,0.41379310344827586,9.0,38.0,0.23684210526315788,13.0,15.0,0.8666666666666667,9.0,26.0,35.0,27.0,12.0,14.0,6.0,16.0,-12.0,0.0,2024,1,-1.1976143633851344,0
22300544,2024-01-13,regular,1610612752,NYK,MEM,NYK,48.0,106.0,40.0,83.0,0.4819277108433735,13.0,38.0,0.34210526315789475,13.0,19.0,0.6842105263157895,15.0,41.0,56.0,25.0,23.0,11.0,11.0,15.0,12.0,1.0,2024,0,-0.5558689007477015,1
22300545,2024-01-13,regular,1610612744,GSW,MIL,GSW,48.0,118.0,47.0,98.0,0.47959183673469385,15.0,36.0,0.4166666666666667,9.0,14.0,0.6428571428571429,12.0,29.0,41.0,23.0,8.0,5.0,4.0,16.0,-11.0,0.0,2024,0,0.0433924086640865,0
22300545,2024-01-13,regular,1610612749,MIL,MIL,GSW,48.0,129.0,51.0,94.0,0.5425531914893617,13.0,31.0,0.41935483870967744,14.0,17.0,0.8235294117647058,14.0,36.0,50.0,33.0,12.0,6.0,5.0,15.0,11.0,1.0,2024,1,0.749750778183367,1
22300546,2024-01-13,regular,1610612760,OKC,OKC,ORL,48.0,112.0,43.0,94.0,0.4574468085106383,8.0,36.0,0.2222222222222222,18.0,21.0,0.8571428571428571,12.0,34.0,46.0,23.0,9.0,9.0,4.0,19.0,12.0,1.0,2024,1,-0.6787920897232287,1
22300546,2024-01-13,regular,1610612753,ORL,OKC,ORL,48.0,100.0,39.0,84.0,0.4642857142857143,7.0,35.0,0.2,15.0,24.0,0.625,11.0,39.0,50.0,21.0,16.0,5.0,8.0,22.0,-12.0,0.0,2024,0,-0.9343368950524796,0
22300547,2024-01-13,regular,1610612742,DAL,DAL,NOP,48.0,108.0,37.0,82.0,0.45121951219512196,15.0,41.0,0.36585365853658536,19.0,20.0,0.95,9.0,25.0,34.0,23.0,12.0,6.0,1.0,25.0,-10.0,0.0,2024,1,-0.6903905463714546,0
22300547,2024-01-13,regular,1610612740,NOP,DAL,NOP,48.0,118.0,39.0,79.0,0.4936708860759494,12.0,30.0,0.4,28.0,37.0,0.7567567567567568,14.0,30.0,44.0,29.0,11.0,7.0,4.0,20.0,10.0,1.0,2024,0,0.23686868749455928,1
22300548,2024-01-13,regular,1610612741,CHI,SAS,CHI,48.0,122.0,46.0,90.0,0.5111111111111111,15.0,34.0,0.4411764705882353,15.0,20.0,0.75,7.0,40.0,47.0,31.0,9.0,5.0,8.0,18.0,6.0,1.0,2024,0,0.8561265689327451,1
22300548,2024-01-13,regular,1610612759,SAS,SAS,CHI,48.0,116.0,39.0,95.0,0.4105263157894737,18.0,46.0,0.391304347826087,20.0,23.0,0.8695652173913043,12.0,35.0,47.0,26.0,9.0,7.0,4.0,19.0,-6.0,0.0,2024,1,0.3212448601947637,0
22300549,2024-01-13,regular,1610612747,LAL,UTA,LAL,48.0,125.0,46.0,92.0,0.5,13.0,29.0,0.4482758620689655,20.0,24.0,0.8333333333333334,7.0,33.0,40.0,30.0,12.0,6.0,8.0,23.0,-7.0,0.0,2024,0,0.5695012366469665,0
22300549,2024-01-13,regular,1610612762,UTA,UTA,LAL,48.0,132.0,42.0,93.0,0.45161290322580644,12.0,37.0,0.32432432432432434,36.0,39.0,0.9230769230769231,13.0,39.0,52.0,28.0,10.0,7.0,5.0,20.0,7.0,1.0,2024,1,1.2789242616717762,1
22300550,2024-01-14,regular,1610612743,DEN,DEN,IND,48.0,117.0,46.0,71.0,0.647887323943662,10.0,20.0,0.5,15.0,23.0,0.6521739130434783,4.0,36.0,40.0,31.0,22.0,8.0,3.0,18.0,8.0,1.0,2024,1,0.1736809530366801,1
22300550,2024-01-14,regular,1610612754,IND,DEN,IND,48.0,109.0,43.0,92.0,0.4673913043478261,8.0,29.0,0.27586206896551724,15.0,22.0,0.6818181818181818,14.0,23.0,37.0,28.0,13.0,11.0,1.0,21.0,-8.0,0.0,2024,0,-1.0507496849824105,0
22300551,2024-01-14,regular,1610612766,CHA,MIA,CHA,48.0,87.0,33.0,95.0,0.3473684210526316,10.0,41.0,0.24390243902439024,11.0,15.0,0.7333333333333333,17.0,33.0,50.0,17.0,15.0,5.0,3.0,17.0,-17.0,0.0,2024,0,-1.6154482056244681,0
22300551,2024-01-14,regular,1610612748,MIA,MIA,CHA,48.0,104.0,40.0,81.0,0.49382716049382713,11.0,25.0,0.44,13.0,16.0,0.8125,4.0,40.0,44.0,27.0,14.0,6.0,6.0,15.0,17.0,1.0,2024,1,-0.5365997104576664,1
22300552,2024-01-14,regular,1610612749,MIL,MIL,SAC,53.0,143.0,48.0,92.0,0.5217391304347826,20.0,43.0,0.46511627906976744,27.0,32.0,0.84375,4.0,36.0,40.0,31.0,14.0,5.0,3.0,22.0,1.0,1.0,2024,1,1.7968479720452948,1
22300552,2024-01-14,regular,1610612758,SAC,MIL,SAC,53.0,142.0,55.0,105.0,0.5238095238095238,17.0,41.0,0.4146341463414634,15.0,20.0,0.75,9.0,38.0,47.0,34.0,9.0,6.0,2.0,19.0,-1.0,0.0,2024,0,1.987008920326607,0
22300553,2024-01-14,regular,1610612746,LAC,MIN,LAC,48.0,105.0,36.0,83.0,0.43373493975903615,17.0,39.0,0.4358974358974359,16.0,18.0,0.8888888888888888,7.0,27.0,34.0,28.0,11.0,9.0,4.0,24.0,-4.0,0.0,2024,0,-0.820367472987825,0
22300553,2024-01-14,regular,1610612750,MIN,MIN,LAC,48.0,109.0,38.0,67.0,0.5671641791044776,13.0,26.0,0.5,20.0,31.0,0.6451612903225806,6.0,35.0,41.0,25.0,19.0,8.0,5.0,23.0,4.0,1.0,2024,1,-0.43244348338907324,1
22300554,2024-01-14,regular,1610612756,PHX,POR,PHX,48.0,127.0,46.0,76.0,0.6052631578947368,13.0,28.0,0.4642857142857143,22.0,27.0,0.8148148148148148,7.0,34.0,41.0,27.0,14.0,7.0,5.0,20.0,11.0,1.0,2024,0,1.0170778332563024,1
22300554,2024-01-14,regular,1610612757,POR,POR,PHX,48.0,116.0,40.0,89.0,0.449438202247191,20.0,42.0,0.47619047619047616,16.0,22.0,0.7272727272727273,12.0,24.0,36.0,23.0,14.0,8.0,1.0,21.0,-11.0,0.0,2024,1,0.7452365431359873,0
22300555,2024-01-15,regular,1610612745,HOU,PHI,HOU,48.0,115.0,44.0,88.0,0.5,8.0,27.0,0.2962962962962963,19.0,32.0,0.59375,16.0,30.0,46.0,21.0,13.0,7.0,9.0,23.0,-9.0,0.0,2024,0,0.05328542966465019,0
22300555,2024-01-15,regular,1610612755,PHI,PHI,HOU,48.0,124.0,40.0,83.0,0.4819277108433735,15.0,31.0,0.4838709677419355,29.0,34.0,0.8529411764705882,8.0,33.0,41.0,25.0,11.0,8.0,4.0,24.0,9.0,1.0,2024,1,0.6887316207743702,1
22300556,2024-01-15,regular,1610612742,DAL,DAL,NOP,48.0,125.0,39.0,85.0,0.4588235294117647,18.0,43.0,0.4186046511627907,29.0,35.0,0.8285714285714286,13.0,29.0,42.0,24.0,12.0,4.0,6.0,29.0,5.0,1.0,2024,1,0.5007040348684058,1
22300556,2024-01-15,regular,1610612740,NOP,DAL,NOP,48.0,120.0,41.0,81.0,0.5061728395061729,7.0,23.0,0.30434782608695654,31.0,41.0,0.7560975609756098,8.0,29.0,37.0,21.0,10.0,9.0,2.0,28.0,-5.0,0.0,2024,0,0.3870344969250727,0
22300557,2024-01-15,regular,1610612752,NYK,NYK,ORL,48.0,94.0,33.0,83.0,0.39759036144578314,13.0,40.0,0.325,15.0,22.0,0.6818181818181818,13.0,28.0,41.0,20.0,10.0,3.0,3.0,20.0,-4.0,0.0,2024,1,-1.5378706930919346,0
22300557,2024-01-15,regular,1610612753,ORL,NYK,ORL,48.0,98.0,38.0,85.0,0.4470588235294118,8.0,29.0,0.27586206896551724,14.0,21.0,0.6666666666666666,13.0,33.0,46.0,26.0,8.0,2.0,3.0,20.0,4.0,1.0,2024,0,-1.112928096437802,1
22300558,2024-01-15,regular,1610612765,DET,WAS,DET,48.0,129.0,50.0,90.0,0.5555555555555556,12.0,31.0,0.3870967741935484,17.0,23.0,0.7391304347826086,12.0,40.0,52.0,30.0,16.0,4.0,10.0,13.0,12.0,1.0,2024,0,1.7654253840433078,1
22300558,2024-01-15,regular,1610612764,WAS,WAS,DET,48.0,117.0,44.0,95.0,0.4631578947368421,19.0,41.0,0.4634146341463415,10.0,11.0,0.9090909090909091,8.0,25.0,33.0,30.0,8.0,8.0,7.0,19.0,-12.0,0.0,2024,1,0.3091475770491624,0
22300559,2024-01-15,regular,1610612737,ATL,ATL,SAS,48.0,109.0,40.0,93.0,0.43010752688172044,13.0,38.0,0.34210526315789475,16.0,21.0,0.7619047619047619,13.0,44.0,57.0,24.0,20.0,8.0,6.0,19.0,10.0,1.0,2024,1,-0.738498673730683,1
22300559,2024-01-15,regular,1610612759,SAS,ATL,SAS,48.0,99.0,38.0,95.0,0.4,11.0,42.0,0.2619047619047619,12.0,17.0,0.7058823529411765,9.0,35.0,44.0,27.0,18.0,10.0,8.0,18.0,-10.0,0.0,2024,0,-1.0781780620286745,0
22300560,2024-01-15,regular,1610612744,GSW,MEM,GSW,48.0,107.0,44.0,90.0,0.4888888888888889,10.0,31.0,0.3225806451612903,9.0,10.0,0.9,7.0,38.0,45.0,28.0,19.0,4.0,6.0,25.0,-9.0,0.0,2024,0,-0.877939431110598,0
22300560,2024-01-15,regular,1610612763,MEM,MEM,GSW,48.0,116.0,32.0,86.0,0.37209302325581395,20.0,54.0,0.37037037037037035,32.0,40.0,0.8,11.0,31.0,42.0,24.0,13.0,13.0,10.0,12.0,9.0,1.0,2024,1,1.0319999932162929,1
22300561,2024-01-15,regular,1610612741,CHI,CLE,CHI,48.0,91.0,35.0,83.0,0.42168674698795183,9.0,32.0,0.28125,12.0,16.0,0.75,6.0,37.0,43.0,21.0,19.0,8.0,6.0,17.0,-18.0,0.0,2024,0,-1.862597315824412,0
22300561,2024-01-15,regular,1610612739,CLE,CLE,CHI,48.0,109.0,39.0,95.0,0.4105263157894737,20.0,57.0,0.3508771929824561,11.0,11.0,1.0,13.0,35.0,48.0,28.0,14.0,9.0,3.0,14.0,18.0,1.0,2024,1,-0.33331417059337837,1
22300562,2024-01-15,regular,1610612751,BKN,BKN,MIA,53.0,95.0,34.0,99.0,0.3434343434343434,12.0,55.0,0.21818181818181817,15.0,16.0,0.9375,9.0,41.0,50.0,26.0,8.0,9.0,9.0,17.0,-1.0,0.0,2024,1,-1.1155166381810502,0
22300562,2024-01-15,regular,1610612748,MIA,BKN,MIA,53.0,96.0,33.0,87.0,0.3793103448275862,8.0,31.0,0.25806451612903225,22.0,25.0,0.88,6.0,48.0,54.0,22.0,13.0,6.0,4.0,16.0,1.0,1.0,2024,0,-1.240886830433353,1
22300563,2024-01-15,regular,1610612738,BOS,TOR,BOS,48.0,105.0,33.0,82.0,0.4024390243902439,16.0,39.0,0.41025641025641024,23.0,25.0,0.92,5.0,48.0,53.0,20.0,13.0,3.0,7.0,16.0,9.0,1.0,2024,0,-1.2604887828426075,1
22300563,2024-01-15,regular,1610612761,TOR,TOR,BOS,48.0,96.0,38.0,95.0,0.4,4.0,32.0,0.125,16.0,21.0,0.7619047619047619,9.0,43.0,52.0,25.0,7.0,6.0,2.0,21.0,-9.0,0.0,2024,1,-1.2884663506531582,0
22300564,2024-01-15,regular,1610612754,IND,UTA,IND,48.0,105.0,38.0,95.0,0.4,9.0,31.0,0.2903225806451613,20.0,25.0,0.8,18.0,25.0,43.0,27.0,14.0,9.0,4.0,31.0,-27.0,0.0,2024,0,-1.344816149721515,0
22300564,2024-01-15,regular,1610612762,UTA,UTA,IND,48.0,132.0,45.0,81.0,0.5555555555555556,11.0,25.0,0.44,31.0,35.0,0.8857142857142857,10.0,36.0,46.0,29.0,15.0,5.0,8.0,17.0,27.0,1.0,2024,1,1.2789242616717762,1
22300565,2024-01-15,regular,1610612747,LAL,LAL,OKC,48.0,112.0,44.0,84.0,0.5238095238095238,8.0,24.0,0.3333333333333333,16.0,18.0,0.8888888888888888,8.0,36.0,44.0,30.0,17.0,7.0,9.0,12.0,7.0,1.0,2024,1,-0.47911964106988836,1
22300565,2024-01-15,regular,1610612760,OKC,LAL,OKC,48.0,105.0,40.0,96.0,0.4166666666666667,15.0,49.0,0.30612244897959184,10.0,11.0,0.9090909090909091,13.0,27.0,40.0,23.0,11.0,11.0,6.0,18.0,-7.0,0.0,2024,0,-1.2664642759994482,0
22300566,2024-01-16,regular,1610612743,DEN,PHI,DEN,48.0,121.0,45.0,89.0,0.5056179775280899,12.0,29.0,0.41379310344827586,19.0,25.0,0.76,16.0,30.0,46.0,23.0,11.0,4.0,3.0,19.0,-5.0,0.0,2024,0,0.4973590927868574,0
22300566,2024-01-16,regular,1610612755,PHI,PHI,DEN,48.0,126.0,43.0,76.0,0.5657894736842105,15.0,31.0,0.4838709677419355,25.0,34.0,0.7352941176470589,5.0,27.0,32.0,27.0,8.0,6.0,7.0,21.0,5.0,1.0,2024,1,0.8334524423548076,1
22300567,2024-01-16,regular,1610612756,PHX,PHX,SAC,48.0,119.0,42.0,85.0,0.49411764705882355,17.0,37.0,0.4594594594594595,18.0,20.0,0.9,8.0,38.0,46.0,32.0,20.0,7.0,6.0,15.0,2.0,1.0,2024,1,0.26061178040354194,1
22300567,2024-01-16,regular,1610612758,SAC,PHX,SAC,48.0,117.0,46.0,92.0,0.5,18.0,40.0,0.45,7.0,12.0,0.5833333333333334,5.0,26.0,31.0,34.0,14.0,7.0,4.0,20.0,-2.0,0.0,2024,0,0.04981359410289513,0
